OrderID,ReceptionDate,Lat,Lon,DesiredDeliveryDate(Start),DesiredDeliveryDate(End),Delivery Time,Product
309,2024/10/04,13.83694822247381,100.54271462727779,2024/10/06,2024/10/07,11:30,4
310,2024/10/04,13.837609152519622,100.50505216697776,2024/10/07,2024/10/09,17:42,4
311,2024/10/04,13.723024610213114,100.58497532751844,2024/10/06,2024/10/07,11:28,3
312,2024/10/04,13.613554294726557,100.60034526175008,2024/10/06,2024/10/08,17:46,4
313,2024/10/03,13.715876059173105,100.51263200314527,2024/10/05,2024/10/05,13:44,3
314,2024/10/03,13.834051664320775,100.60397698204899,2024/10/05,2024/10/07,17:13,4
315,2024/10/02,13.674416532516702,100.48955662476357,2024/10/05,2024/10/06,18:18,4
316,2024/10/03,13.744977142910342,100.51377018397189,2024/10/06,2024/10/06,17:11,1
317,2024/09/29,13.619263281863011,100.5382066667117,2024/10/01,2024/10/01,12:26,4
318,2024/10/03,13.849487207187535,100.56351384320256,2024/10/06,2024/10/08,13:31,4
319,2024/10/02,13.719923466535366,100.45807286416348,2024/10/04,2024/10/05,09:45,4
320,2024/10/02,13.778295890311991,100.56385808799743,2024/10/04,2024/10/06,12:10,3
321,2024/10/01,13.650444914010562,100.517629018141,2024/10/04,2024/10/05,16:02,4
322,2024/10/01,13.802248272474927,100.45227677388256,2024/10/02,2024/10/03,17:17,3
323,2024/10/02,13.776605411769776,100.48353405374849,2024/10/05,2024/10/07,11:47,1
324,2024/10/01,13.67266219149644,100.6344818725416,2024/10/04,2024/10/05,10:36,1
325,2024/10/04,13.823788664234328,100.56280924203186,2024/10/06,2024/10/06,18:09,3
326,2024/10/03,13.690685178300733,100.55333527508255,2024/10/06,2024/10/06,12:36,4
327,2024/10/02,13.774997166663251,100.48385383673022,2024/10/04,2024/10/06,15:04,3
328,2024/10/03,13.793292259964211,100.52684937954587,2024/10/05,2024/10/05,17:22,1
329,2024/10/04,13.750639937660555,100.54843360200137,2024/10/06,2024/10/08,15:30,1
330,2024/10/03,13.728945519664691,100.48907416282883,2024/10/05,2024/10/06,16:13,1
331,2024/10/01,13.736378103404657,100.5962288650339,2024/10/03,2024/10/05,09:11,4
332,2024/09/29,13.820118086863,100.55978763699805,2024/10/01,2024/10/01,09:54,2
333,2024/10/04,13.639889581111659,100.47282548766677,2024/10/06,2024/10/06,09:22,1
334,2024/10/01,13.63020882256432,100.4628322160945,2024/10/03,2024/10/03,18:12,4
335,2024/10/01,13.803389109862026,100.60341982056163,2024/10/03,2024/10/03,08:33,2
336,2024/09/29,13.710363508822327,100.6466314966315,2024/09/30,2024/10/01,14:32,4
337,2024/10/01,13.726083089968059,100.50507430135553,2024/10/03,2024/10/03,13:15,1
338,2024/10/03,13.653526934184818,100.59698659618284,2024/10/04,2024/10/04,18:39,1
339,2024/09/30,13.661063565786133,100.47696577398256,2024/10/03,2024/10/05,17:12,4
340,2024/09/30,13.629611301157986,100.52556033109849,2024/10/01,2024/10/03,18:46,2
341,2024/10/01,13.841212729742123,100.60402840990999,2024/10/02,2024/10/02,14:53,1
342,2024/10/04,13.682674951518724,100.50055310674252,2024/10/05,2024/10/07,16:42,1
343,2024/09/29,13.673439988139473,100.57593302727145,2024/10/01,2024/10/03,15:45,1
344,2024/09/29,13.763828895100472,100.47720508347577,2024/10/02,2024/10/02,09:41,4
345,2024/10/02,13.833705883872327,100.48115631592786,2024/10/05,2024/10/06,15:44,2
346,2024/09/29,13.701471130286148,100.45348554348843,2024/09/30,2024/10/01,18:52,4
347,2024/10/02,13.788847458515292,100.56547437622243,2024/10/05,2024/10/05,16:47,3
348,2024/10/02,13.820030353497389,100.64396220086628,2024/10/05,2024/10/07,17:22,4
349,2024/10/03,13.839173904027252,100.48206459579677,2024/10/05,2024/10/05,12:54,3
350,2024/10/01,13.734531030499285,100.63068645987762,2024/10/04,2024/10/06,11:55,1
351,2024/10/04,13.8103791632309,100.61271959341478,2024/10/07,2024/10/08,14:36,1
352,2024/10/03,13.83722968834434,100.52240098381709,2024/10/05,2024/10/06,12:27,4
353,2024/10/01,13.703382040912603,100.5334934694466,2024/10/02,2024/10/04,18:21,3
354,2024/10/01,13.776089302759997,100.61077489986842,2024/10/04,2024/10/06,12:35,2
355,2024/09/30,13.794636077778364,100.57609528100355,2024/10/02,2024/10/02,11:04,4
356,2024/10/01,13.700046656027768,100.55490214128885,2024/10/03,2024/10/05,09:40,1
357,2024/10/02,13.724296973110164,100.54900597802819,2024/10/03,2024/10/03,14:13,1
358,2024/09/29,13.797251623752727,100.46471503889362,2024/09/30,2024/10/02,10:48,3
359,2024/10/02,13.785980533919105,100.58832049631656,2024/10/04,2024/10/06,14:19,2
360,2024/09/29,13.730069543417788,100.54360342930534,2024/09/30,2024/09/30,13:20,4
361,2024/09/29,13.64040649663782,100.4897047862685,2024/10/02,2024/10/04,15:30,2
362,2024/09/30,13.680264851323582,100.48101845024871,2024/10/02,2024/10/04,14:05,1
363,2024/10/02,13.628711929504936,100.51981258496406,2024/10/05,2024/10/06,14:10,4
364,2024/09/30,13.644062702097454,100.46678442277073,2024/10/01,2024/10/03,14:13,4
365,2024/09/29,13.629848637921528,100.60042353909925,2024/09/30,2024/10/01,16:45,2
366,2024/10/02,13.713661231079435,100.63405689097834,2024/10/03,2024/10/04,11:47,1
367,2024/09/30,13.726035323877205,100.50706127827716,2024/10/03,2024/10/05,16:05,4
368,2024/09/29,13.632990426785263,100.46286254967978,2024/09/30,2024/09/30,15:24,1
369,2024/10/01,13.806449861741562,100.61703216208268,2024/10/04,2024/10/04,18:44,4
370,2024/09/30,13.80209480396687,100.45152192127446,2024/10/03,2024/10/05,11:34,4
371,2024/10/02,13.660244715463797,100.55978261041301,2024/10/05,2024/10/05,16:52,4
372,2024/09/30,13.82084053404379,100.59517162145119,2024/10/02,2024/10/04,18:53,2
373,2024/10/03,13.633981629831876,100.51610273957213,2024/10/04,2024/10/06,15:10,1
374,2024/10/03,13.692514827205157,100.59424932357352,2024/10/04,2024/10/04,08:30,1
375,2024/10/04,13.821504377635945,100.49305500314593,2024/10/07,2024/10/09,09:41,1
376,2024/10/02,13.773503995441422,100.54709698775653,2024/10/04,2024/10/05,11:17,3
377,2024/10/04,13.814834362397146,100.50061168370249,2024/10/07,2024/10/09,16:33,1
378,2024/10/04,13.691094187061456,100.45606769457802,2024/10/05,2024/10/07,15:49,3
379,2024/10/02,13.658401002729695,100.49299693313557,2024/10/03,2024/10/05,08:02,1
380,2024/09/29,13.629055569902032,100.47845862107737,2024/10/02,2024/10/04,17:38,1
381,2024/10/03,13.780536968218952,100.54370686160291,2024/10/05,2024/10/07,09:01,3
382,2024/09/29,13.690722921223582,100.62227669595529,2024/10/02,2024/10/04,10:43,3
383,2024/10/03,13.738659541374329,100.58099373032597,2024/10/05,2024/10/05,17:30,4
384,2024/10/02,13.619153575624667,100.55501683875846,2024/10/03,2024/10/03,08:26,4
385,2024/09/30,13.63166828455937,100.56459458691492,2024/10/03,2024/10/04,09:04,3
386,2024/10/01,13.815697463239333,100.59697865089484,2024/10/03,2024/10/04,15:59,4
387,2024/09/29,13.75723807254196,100.5390031417615,2024/10/01,2024/10/02,12:52,1
388,2024/09/30,13.761332011241223,100.60886589574118,2024/10/01,2024/10/01,16:44,4
389,2024/09/30,13.700320704827872,100.48537928417099,2024/10/02,2024/10/03,09:29,3
390,2024/09/29,13.771538391296097,100.63021106993139,2024/10/02,2024/10/03,13:06,1
391,2024/10/02,13.76796314147175,100.51967828613942,2024/10/03,2024/10/03,09:54,1
392,2024/09/30,13.790851581580451,100.48769361690674,2024/10/02,2024/10/03,11:25,4
393,2024/10/04,13.719858761699399,100.59635916222854,2024/10/07,2024/10/08,12:00,3
394,2024/10/04,13.718312677862619,100.53319348392004,2024/10/07,2024/10/08,18:38,3
395,2024/10/02,13.608060500626724,100.57850767021102,2024/10/03,2024/10/04,13:17,4
396,2024/10/04,13.797218590770436,100.50979817773016,2024/10/06,2024/10/07,18:17,2
397,2024/10/01,13.726656811574454,100.64960573909343,2024/10/03,2024/10/05,08:45,3
398,2024/10/03,13.619503314046725,100.5313536009121,2024/10/05,2024/10/05,18:14,4
399,2024/10/03,13.768914892250148,100.5219774003895,2024/10/05,2024/10/06,18:17,1
400,2024/09/30,13.667407861025257,100.56643940255218,2024/10/02,2024/10/04,15:09,1
401,2024/10/04,13.765549779966666,100.46360407794126,2024/10/05,2024/10/06,08:41,1
402,2024/10/04,13.625930586606145,100.45541613109376,2024/10/05,2024/10/07,11:44,2
403,2024/10/03,13.71178006315601,100.51351323055835,2024/10/05,2024/10/05,15:32,3
404,2024/10/04,13.658833046648445,100.6163961990342,2024/10/07,2024/10/09,08:53,1
405,2024/10/02,13.78226607435665,100.53750697022903,2024/10/05,2024/10/06,16:44,3
406,2024/09/29,13.755864518841323,100.64586582908481,2024/10/01,2024/10/02,15:05,1
407,2024/10/04,13.600961099825332,100.52088359744864,2024/10/07,2024/10/09,14:56,1
408,2024/10/04,13.657583325634373,100.48873618756278,2024/10/07,2024/10/09,16:28,2
409,2024/10/03,13.829305672723338,100.56166756782824,2024/10/04,2024/10/06,14:54,4
410,2024/09/29,13.782898344254205,100.64931260628903,2024/09/30,2024/10/01,16:18,4
411,2024/09/30,13.812285736027818,100.58442796993786,2024/10/03,2024/10/03,18:12,3
412,2024/09/30,13.686630428266021,100.57168769359929,2024/10/01,2024/10/01,11:39,4
413,2024/09/30,13.64846928101619,100.51710740765981,2024/10/03,2024/10/03,17:41,3
414,2024/10/03,13.685372786284438,100.54517162912161,2024/10/04,2024/10/04,11:56,1
415,2024/09/29,13.644380272031936,100.4834291824099,2024/10/02,2024/10/04,14:02,1
416,2024/10/01,13.615281704262202,100.60792402354909,2024/10/02,2024/10/03,09:30,4
417,2024/09/29,13.800531376529868,100.54124044131505,2024/10/02,2024/10/04,11:26,1
418,2024/10/01,13.742291827673876,100.52366546123436,2024/10/02,2024/10/03,12:38,2
419,2024/10/02,13.70604030450728,100.4746288991031,2024/10/03,2024/10/03,16:39,4
420,2024/10/03,13.617835961338766,100.62023818748061,2024/10/05,2024/10/05,18:00,1
421,2024/10/01,13.836465716310125,100.4745494983692,2024/10/02,2024/10/03,11:20,4
422,2024/10/03,13.809992462657656,100.54466604364484,2024/10/05,2024/10/07,09:29,4
423,2024/10/02,13.691552326155284,100.63539907138507,2024/10/03,2024/10/05,17:07,2
424,2024/09/29,13.733174757620862,100.5773094514963,2024/10/01,2024/10/01,11:44,4
425,2024/09/29,13.84654504899364,100.60845409082594,2024/09/30,2024/09/30,11:12,1
426,2024/10/01,13.771682572969654,100.53750289951438,2024/10/04,2024/10/04,08:31,4
427,2024/09/29,13.756704858953785,100.53217046070021,2024/10/02,2024/10/03,08:36,1
428,2024/09/29,13.752566440221862,100.6056231460123,2024/10/01,2024/10/02,10:59,1
429,2024/09/30,13.829739961023156,100.6307639834744,2024/10/03,2024/10/04,08:40,3
430,2024/10/04,13.61863415687195,100.63110457831628,2024/10/06,2024/10/08,10:02,4
431,2024/10/01,13.771970262939556,100.46736028259772,2024/10/04,2024/10/05,12:24,1
432,2024/09/29,13.774219162035694,100.582358015806,2024/09/30,2024/10/02,13:28,3
433,2024/10/02,13.784300416399828,100.5707241607219,2024/10/05,2024/10/05,09:37,2
434,2024/09/30,13.845751363344236,100.61385947510585,2024/10/03,2024/10/04,12:26,4
435,2024/10/04,13.621971389068907,100.48575412185103,2024/10/05,2024/10/05,11:19,1
436,2024/10/03,13.761080127396594,100.61825208420275,2024/10/06,2024/10/08,09:25,1
437,2024/10/04,13.696596960852144,100.49838745288851,2024/10/06,2024/10/06,15:09,1
438,2024/09/29,13.848628824907133,100.58234129812692,2024/09/30,2024/10/02,17:24,2
439,2024/09/29,13.69117920810879,100.52347239850805,2024/10/01,2024/10/03,08:24,1
440,2024/10/04,13.825922472658087,100.47001648856696,2024/10/05,2024/10/06,13:14,1
441,2024/10/04,13.680133253904227,100.578131754735,2024/10/07,2024/10/08,10:52,2
442,2024/09/29,13.623043053193298,100.55347455980989,2024/10/01,2024/10/03,09:18,1
443,2024/10/01,13.72409937588643,100.60270371203472,2024/10/03,2024/10/04,16:26,1
444,2024/10/01,13.615554648994674,100.51590859727541,2024/10/03,2024/10/03,09:05,2
445,2024/09/29,13.644962188498098,100.6219877334131,2024/10/01,2024/10/01,10:22,4
446,2024/10/03,13.846200119972575,100.5438779914416,2024/10/04,2024/10/04,14:28,2
447,2024/10/04,13.681391559585254,100.58858253360435,2024/10/05,2024/10/06,14:24,2
448,2024/10/04,13.665617551740683,100.588216732895,2024/10/07,2024/10/08,11:23,1
449,2024/10/01,13.821788696469435,100.53561659886292,2024/10/03,2024/10/03,10:45,4
450,2024/09/30,13.795029294149437,100.63428654713043,2024/10/02,2024/10/02,11:48,2
451,2024/09/29,13.668461735081868,100.53035988062253,2024/09/30,2024/09/30,13:34,4
452,2024/10/02,13.734224196620168,100.57632419258282,2024/10/03,2024/10/04,16:21,4
453,2024/10/01,13.781257148683324,100.5110365621304,2024/10/04,2024/10/05,10:03,3
454,2024/10/02,13.734958538654446,100.48534212068184,2024/10/04,2024/10/06,14:08,2
455,2024/10/03,13.761678822309593,100.55224182513555,2024/10/04,2024/10/04,08:00,4
456,2024/10/01,13.697829006552528,100.48660842465708,2024/10/02,2024/10/03,16:01,3
457,2024/09/29,13.835750697150859,100.60987149517922,2024/10/01,2024/10/03,15:51,4
458,2024/10/03,13.736150475272705,100.54213308129587,2024/10/06,2024/10/07,10:15,3
459,2024/09/30,13.812395545001186,100.57384033353968,2024/10/01,2024/10/03,15:59,1
460,2024/09/30,13.792165510629665,100.62917202201075,2024/10/01,2024/10/01,18:25,4
461,2024/10/02,13.800313405624637,100.57444568809014,2024/10/05,2024/10/05,17:14,2
462,2024/09/29,13.762980097681206,100.47004329715028,2024/09/30,2024/10/02,12:10,1
463,2024/09/30,13.795659213685829,100.59296092011355,2024/10/02,2024/10/04,15:59,4
464,2024/10/03,13.695896228276743,100.57962965735122,2024/10/04,2024/10/05,14:01,1
465,2024/10/04,13.629363401479093,100.55879321005874,2024/10/07,2024/10/07,13:15,4
466,2024/10/03,13.606506887220519,100.54759813559573,2024/10/04,2024/10/06,12:29,4
467,2024/10/02,13.700998183455152,100.55500709426867,2024/10/04,2024/10/05,18:04,1
468,2024/09/29,13.779233982050554,100.49731876326183,2024/10/01,2024/10/02,15:25,2
469,2024/10/04,13.696984252049104,100.5540991572288,2024/10/05,2024/10/07,10:35,1
470,2024/10/02,13.72576597039158,100.58381467430121,2024/10/04,2024/10/04,11:04,3
471,2024/10/04,13.7328013380656,100.61762640247942,2024/10/05,2024/10/05,11:57,1
472,2024/10/02,13.778632203923866,100.4728114401244,2024/10/03,2024/10/05,08:40,4
473,2024/09/29,13.698820175489837,100.54879150371987,2024/10/02,2024/10/03,12:46,1
474,2024/10/03,13.712410551771093,100.45000446679958,2024/10/04,2024/10/04,08:34,1
475,2024/10/01,13.610903533931307,100.59939192206927,2024/10/04,2024/10/04,11:38,1
476,2024/09/30,13.626382613569344,100.52601085676277,2024/10/02,2024/10/03,18:36,2
477,2024/09/30,13.722734011434042,100.60120616551629,2024/10/02,2024/10/02,14:39,4
478,2024/10/02,13.827499370555767,100.56875249727479,2024/10/03,2024/10/04,18:04,1
479,2024/10/02,13.842935228495573,100.53926633290722,2024/10/04,2024/10/04,17:35,2
480,2024/09/30,13.724270222020941,100.482380273508,2024/10/01,2024/10/02,09:13,1
481,2024/10/01,13.706969849763599,100.56652070372346,2024/10/03,2024/10/03,18:02,1
482,2024/09/29,13.783864581536022,100.6220224851743,2024/10/02,2024/10/02,16:20,1
483,2024/09/29,13.802663632250807,100.57769574243443,2024/10/01,2024/10/03,11:57,2
484,2024/10/04,13.705072200631763,100.53113980159061,2024/10/06,2024/10/07,13:29,1
485,2024/10/03,13.797929232160437,100.63782281720898,2024/10/04,2024/10/06,09:42,1
486,2024/10/04,13.687196645381928,100.62376545137965,2024/10/05,2024/10/05,08:12,1
487,2024/10/01,13.692711645895661,100.48150502064428,2024/10/03,2024/10/03,14:05,4
488,2024/09/29,13.769690253289804,100.60779440390056,2024/10/02,2024/10/03,10:25,1
489,2024/10/01,13.841397771547648,100.598354066362,2024/10/03,2024/10/05,16:19,1
490,2024/09/29,13.742733496084655,100.5584331534825,2024/10/02,2024/10/04,11:21,4
491,2024/10/03,13.734460872033036,100.54939219087713,2024/10/06,2024/10/06,14:44,4
492,2024/10/03,13.71646756741674,100.46367650587193,2024/10/04,2024/10/04,14:54,1
493,2024/10/02,13.661178418937544,100.45146871081984,2024/10/04,2024/10/05,16:31,4
494,2024/10/02,13.66914052258253,100.52802490430693,2024/10/04,2024/10/04,08:37,2
495,2024/10/01,13.691445817824517,100.62058460273288,2024/10/03,2024/10/05,10:44,1
496,2024/10/04,13.693314684583612,100.4547294430241,2024/10/07,2024/10/08,17:41,4
497,2024/10/03,13.606955168864665,100.5442799530346,2024/10/06,2024/10/06,17:37,1
498,2024/10/01,13.83705957298974,100.5674014191456,2024/10/03,2024/10/04,12:38,4
499,2024/09/30,13.723887509574949,100.5709623566694,2024/10/01,2024/10/03,13:10,4
500,2024/10/03,13.78584199619698,100.50387417336205,2024/10/04,2024/10/05,13:49,3
